FlightID,Airline,FlightNumber,Origin,Destination,ScheduledDeparture,ActualDeparture,ScheduledArrival,ActualArrival,DelayMinutes,DelayReason,Cancelled,Diverted,AircraftType,TailNumber,Distance
486,United,7823,LAX,MIA,01-09-2024 05:37,01-09-2024 05:56,01-09-2024 10:37,01-09-2024 10:34,-3,,FALSE,FALSE,Boeing 737,N24954,2295
487,United,1544,ORD,SFO,01-09-2024 02:40,01-09-2024 02:52,01-09-2024 07:40,01-09-2024 07:54,14,Weather,TRUE,TRUE,Boeing 777,N14030,485
488,United,4154,ORD,MIA,01-09-2024 09:53,01-09-2024 10:06,01-09-2024 15:53,01-09-2024 15:44,-9,,FALSE,TRUE,Boeing 777,N36726,1698
489,American Airlines,6559,JFK,SFO,01-09-2024 00:26,01-09-2024 00:43,01-09-2024 05:26,01-09-2024 05:46,20,Maintenance,TRUE,FALSE,Airbus A320,N48487,409
490,Delta,2,ATL,SEA,01-09-2024 15:32,01-09-2024 16:00,01-09-2024 21:32,01-09-2024 21:42,10,Air Traffic Control,TRUE,TRUE,Boeing 737,N55108,2477
491,United,5951,ATL,JFK,01-09-2024 08:01,01-09-2024 08:02,01-09-2024 14:01,01-09-2024 13:57,-4,,FALSE,FALSE,Boeing 737,N93770,119
492,Southwest,8794,LAX,SFO,01-09-2024 23:32,01-09-2024 23:38,02-09-2024 01:32,02-09-2024 01:38,6,Maintenance,TRUE,TRUE,Boeing 777,N98469,1142
493,Delta,2093,JFK,SEA,01-09-2024 19:03,01-09-2024 19:31,01-09-2024 22:03,01-09-2024 22:09,6,Maintenance,TRUE,FALSE,Boeing 777,N85540,2305
494,Southwest,8539,DFW,JFK,01-09-2024 21:18,01-09-2024 21:36,01-09-2024 23:18,01-09-2024 23:11,-7,,FALSE,TRUE,Airbus A320,N58589,2960
495,American Airlines,4448,ATL,JFK,01-09-2024 11:55,01-09-2024 12:04,01-09-2024 17:55,01-09-2024 18:04,9,Maintenance,FALSE,TRUE,Boeing 777,N73454,773
496,American Airlines,526,ORD,SFO,01-09-2024 06:41,01-09-2024 06:56,01-09-2024 12:41,01-09-2024 12:55,14,Weather,FALSE,TRUE,Boeing 737,N78777,2311
497,Delta,5986,LAX,JFK,01-09-2024 19:39,01-09-2024 19:44,01-09-2024 22:39,01-09-2024 22:57,18,Maintenance,TRUE,FALSE,Airbus A320,N19286,2479
498,Delta,419,ORD,MIA,01-09-2024 22:01,01-09-2024 22:07,01-09-2024 23:01,01-09-2024 23:13,12,Maintenance,TRUE,FALSE,Boeing 737,N85856,2773
499,United,4222,JFK,SEA,01-09-2024 15:42,01-09-2024 16:01,01-09-2024 21:42,01-09-2024 21:44,2,Weather,FALSE,FALSE,Airbus A320,N93526,2635
500,Southwest,3228,ORD,MIA,01-09-2024 00:59,01-09-2024 01:02,01-09-2024 02:59,01-09-2024 02:51,-8,,TRUE,FALSE,Boeing 777,N10214,383
501,Delta,9091,JFK,JFK,01-09-2024 13:27,01-09-2024 13:48,01-09-2024 16:27,01-09-2024 16:49,22,Weather,TRUE,TRUE,Boeing 777,N28198,2073
502,American Airlines,5824,ORD,SEA,01-09-2024 16:39,01-09-2024 16:56,01-09-2024 18:39,01-09-2024 19:07,28,Maintenance,TRUE,FALSE,Boeing 737,N79497,2011
503,American Airlines,6004,ORD,JFK,01-09-2024 19:44,01-09-2024 19:55,01-09-2024 21:44,01-09-2024 22:04,20,Maintenance,TRUE,TRUE,Airbus A320,N34508,554
504,Delta,6655,ORD,JFK,01-09-2024 02:05,01-09-2024 02:05,01-09-2024 06:05,01-09-2024 06:33,28,Maintenance,FALSE,TRUE,Airbus A320,N35712,2336
505,Southwest,5770,ATL,BOS,01-09-2024 09:41,01-09-2024 09:56,01-09-2024 10:41,01-09-2024 11:03,22,Maintenance,FALSE,TRUE,Boeing 737,N12796,2924
506,United,2875,JFK,SEA,01-09-2024 03:25,01-09-2024 03:47,01-09-2024 04:25,01-09-2024 04:20,-5,,TRUE,FALSE,Airbus A320,N84841,747
507,United,8714,ORD,JFK,01-09-2024 06:48,01-09-2024 06:50,01-09-2024 11:48,01-09-2024 12:12,24,Maintenance,FALSE,TRUE,Boeing 737,N36373,1694
508,Southwest,8254,JFK,JFK,01-09-2024 21:45,01-09-2024 22:01,01-09-2024 22:45,01-09-2024 22:36,-9,,TRUE,FALSE,Boeing 737,N69201,2409
509,American Airlines,5987,JFK,BOS,01-09-2024 18:39,01-09-2024 19:07,02-09-2024 00:39,02-09-2024 00:59,20,Maintenance,FALSE,FALSE,Airbus A320,N31417,2397
510,Southwest,9222,DFW,SFO,01-09-2024 01:22,01-09-2024 01:37,01-09-2024 03:22,01-09-2024 03:12,-10,,FALSE,TRUE,Airbus A320,N20361,1969
511,Delta,2012,ORD,SEA,01-09-2024 05:48,01-09-2024 06:00,01-09-2024 10:48,01-09-2024 11:10,22,Maintenance,FALSE,FALSE,Airbus A320,N92985,2316
512,Delta,5285,JFK,SFO,01-09-2024 17:38,01-09-2024 17:58,01-09-2024 23:38,02-09-2024 00:00,22,Weather,FALSE,TRUE,Boeing 737,N14113,2773
513,Southwest,8530,ORD,SFO,01-09-2024 20:38,01-09-2024 20:40,01-09-2024 23:38,01-09-2024 23:43,5,Air Traffic Control,TRUE,FALSE,Airbus A320,N23843,2488
514,United,6919,ORD,SEA,01-09-2024 00:29,01-09-2024 00:50,01-09-2024 02:29,01-09-2024 02:33,4,Air Traffic Control,TRUE,TRUE,Airbus A320,N49948,1662
515,American Airlines,1414,ATL,MIA,01-09-2024 13:41,01-09-2024 13:47,01-09-2024 16:41,01-09-2024 17:09,28,Maintenance,FALSE,TRUE,Airbus A320,N48533,1223
516,American Airlines,3317,ORD,SFO,01-09-2024 12:42,01-09-2024 12:46,01-09-2024 14:42,01-09-2024 14:58,16,Air Traffic Control,FALSE,TRUE,Airbus A320,N34014,2026
517,Southwest,6474,ATL,SFO,01-09-2024 04:16,01-09-2024 04:35,01-09-2024 10:16,01-09-2024 10:30,14,Weather,TRUE,TRUE,Boeing 777,N57249,801
518,American Airlines,198,LAX,SFO,01-09-2024 15:10,01-09-2024 15:15,01-09-2024 19:10,01-09-2024 19:36,26,Maintenance,TRUE,TRUE,Boeing 777,N70676,2161
519,Delta,2063,LAX,BOS,01-09-2024 13:46,01-09-2024 14:16,01-09-2024 18:46,01-09-2024 18:39,-7,,TRUE,TRUE,Boeing 777,N12375,2267
520,United,6869,JFK,MIA,01-09-2024 04:39,01-09-2024 05:05,01-09-2024 05:39,01-09-2024 05:36,-3,,TRUE,TRUE,Boeing 777,N45558,633
521,American Airlines,6316,ATL,JFK,01-09-2024 11:51,01-09-2024 12:00,01-09-2024 17:51,01-09-2024 17:53,2,Weather,FALSE,FALSE,Boeing 737,N78249,1614
522,Southwest,7991,LAX,JFK,01-09-2024 22:03,01-09-2024 22:09,01-09-2024 23:03,01-09-2024 23:02,-1,,TRUE,TRUE,Boeing 737,N44069,2873
523,United,8848,ORD,SFO,01-09-2024 01:47,01-09-2024 02:08,01-09-2024 02:47,01-09-2024 03:11,24,Air Traffic Control,FALSE,FALSE,Boeing 777,N71382,760
524,Southwest,6169,ATL,BOS,01-09-2024 01:03,01-09-2024 01:23,01-09-2024 03:03,01-09-2024 03:32,29,Maintenance,FALSE,FALSE,Airbus A320,N56789,1412
525,Delta,1964,LAX,SFO,01-09-2024 02:53,01-09-2024 03:18,01-09-2024 05:53,01-09-2024 06:04,11,Weather,TRUE,FALSE,Boeing 777,N82704,276
526,American Airlines,7052,DFW,SEA,01-09-2024 00:37,01-09-2024 00:46,01-09-2024 04:37,01-09-2024 04:55,18,Maintenance,FALSE,TRUE,Boeing 737,N46680,2167
527,Southwest,3473,ATL,MIA,01-09-2024 21:32,01-09-2024 21:48,01-09-2024 22:32,01-09-2024 23:00,28,Air Traffic Control,FALSE,TRUE,Airbus A320,N61575,1619
528,American Airlines,9459,LAX,BOS,01-09-2024 14:43,01-09-2024 14:48,01-09-2024 17:43,01-09-2024 17:56,13,Weather,FALSE,FALSE,Boeing 777,N69048,2303
529,Delta,783,ORD,MIA,01-09-2024 09:55,01-09-2024 10:17,01-09-2024 11:55,01-09-2024 11:48,-7,,FALSE,TRUE,Boeing 737,N72442,2824
530,Delta,2407,ATL,SEA,01-09-2024 14:41,01-09-2024 14:53,01-09-2024 17:41,01-09-2024 18:09,28,Air Traffic Control,FALSE,FALSE,Boeing 777,N98931,2729
531,American Airlines,289,ATL,MIA,01-09-2024 20:14,01-09-2024 20:32,02-09-2024 01:14,02-09-2024 01:43,29,Air Traffic Control,TRUE,FALSE,Boeing 737,N91069,2660
532,Southwest,2569,DFW,BOS,01-09-2024 21:09,01-09-2024 21:30,01-09-2024 23:09,01-09-2024 23:28,19,Air Traffic Control,FALSE,TRUE,Airbus A320,N55155,1763
533,American Airlines,1021,ORD,SFO,01-09-2024 02:35,01-09-2024 02:54,01-09-2024 07:35,01-09-2024 07:28,-7,,TRUE,TRUE,Airbus A320,N19578,1401
534,Delta,2928,JFK,BOS,01-09-2024 16:13,01-09-2024 16:31,01-09-2024 18:13,01-09-2024 18:16,3,Air Traffic Control,FALSE,TRUE,Boeing 777,N56164,2381
535,Delta,8850,DFW,SFO,01-09-2024 19:17,01-09-2024 19:31,01-09-2024 22:17,01-09-2024 22:13,-4,,FALSE,TRUE,Boeing 777,N69449,1415
536,Southwest,210,ATL,SFO,01-09-2024 17:12,01-09-2024 17:37,01-09-2024 19:12,01-09-2024 19:37,25,Maintenance,TRUE,FALSE,Boeing 777,N90425,2905
537,American Airlines,1222,DFW,SFO,01-09-2024 16:24,01-09-2024 16:50,01-09-2024 22:24,01-09-2024 22:25,1,Weather,TRUE,FALSE,Boeing 737,N41460,1336
538,United,7897,LAX,SFO,01-09-2024 03:09,01-09-2024 03:28,01-09-2024 06:09,01-09-2024 06:20,11,Weather,FALSE,FALSE,Boeing 777,N58821,108
539,American Airlines,6691,ATL,MIA,01-09-2024 15:30,01-09-2024 15:55,01-09-2024 18:30,01-09-2024 18:41,11,Air Traffic Control,FALSE,TRUE,Boeing 777,N69913,2666
540,Delta,1809,DFW,SFO,01-09-2024 19:38,01-09-2024 19:41,01-09-2024 22:38,01-09-2024 22:38,0,,FALSE,FALSE,Boeing 777,N16997,1746
541,United,3760,DFW,JFK,01-09-2024 03:30,01-09-2024 03:31,01-09-2024 04:30,01-09-2024 04:46,16,Weather,TRUE,TRUE,Boeing 737,N40307,377
542,American Airlines,6646,DFW,SFO,01-09-2024 17:02,01-09-2024 17:23,01-09-2024 20:02,01-09-2024 20:00,-2,,FALSE,TRUE,Boeing 737,N55943,2228
543,Southwest,4586,DFW,SEA,01-09-2024 01:01,01-09-2024 01:10,01-09-2024 07:01,01-09-2024 07:28,27,Weather,FALSE,FALSE,Boeing 737,N91704,1239
544,Delta,9569,DFW,SEA,01-09-2024 17:02,01-09-2024 17:32,01-09-2024 20:02,01-09-2024 20:29,27,Air Traffic Control,FALSE,TRUE,Boeing 777,N44823,2053
545,Southwest,1818,ATL,SFO,01-09-2024 22:20,01-09-2024 22:44,01-09-2024 23:20,01-09-2024 23:10,-10,,TRUE,FALSE,Airbus A320,N93216,2545
546,United,3368,LAX,SEA,01-09-2024 05:04,01-09-2024 05:25,01-09-2024 07:04,01-09-2024 06:54,-10,,FALSE,FALSE,Boeing 777,N59148,2366
547,United,2785,ATL,MIA,01-09-2024 08:44,01-09-2024 09:09,01-09-2024 11:44,01-09-2024 12:02,18,Air Traffic Control,TRUE,TRUE,Airbus A320,N68189,1633
548,Delta,2389,ORD,SEA,01-09-2024 02:34,01-09-2024 02:38,01-09-2024 04:34,01-09-2024 04:39,5,Weather,TRUE,TRUE,Boeing 777,N45573,2013
549,Delta,744,ATL,JFK,01-09-2024 11:53,01-09-2024 11:57,01-09-2024 16:53,01-09-2024 16:54,1,Air Traffic Control,FALSE,FALSE,Boeing 737,N86149,2241
550,Southwest,2787,JFK,SEA,01-09-2024 19:40,01-09-2024 20:08,01-09-2024 21:40,01-09-2024 21:30,-10,,TRUE,FALSE,Boeing 737,N95037,737
551,American Airlines,6878,LAX,JFK,01-09-2024 06:19,01-09-2024 06:28,01-09-2024 07:19,01-09-2024 07:33,14,Air Traffic Control,FALSE,FALSE,Airbus A320,N44555,1840
552,United,7533,ATL,SFO,01-09-2024 05:37,01-09-2024 05:48,01-09-2024 08:37,01-09-2024 08:50,13,Air Traffic Control,TRUE,FALSE,Airbus A320,N36480,2674
553,Southwest,8469,ATL,JFK,01-09-2024 15:48,01-09-2024 16:10,01-09-2024 17:48,01-09-2024 17:47,-1,,FALSE,FALSE,Boeing 777,N28126,1624
554,American Airlines,9857,LAX,BOS,01-09-2024 18:00,01-09-2024 18:24,02-09-2024 00:00,02-09-2024 00:25,25,Weather,FALSE,TRUE,Boeing 777,N40445,2249
555,American Airlines,4365,JFK,SFO,01-09-2024 13:25,01-09-2024 13:46,01-09-2024 15:25,01-09-2024 15:47,22,Weather,FALSE,FALSE,Boeing 777,N64141,2286
556,Southwest,2020,DFW,MIA,01-09-2024 08:51,01-09-2024 08:53,01-09-2024 13:51,01-09-2024 13:49,-2,,TRUE,TRUE,Boeing 777,N58916,2911
557,United,3250,JFK,SEA,01-09-2024 10:13,01-09-2024 10:17,01-09-2024 16:13,01-09-2024 16:33,20,Weather,TRUE,FALSE,Boeing 777,N56330,2931
558,United,8544,ATL,BOS,01-09-2024 13:43,01-09-2024 13:47,01-09-2024 18:43,01-09-2024 19:03,20,Weather,FALSE,FALSE,Boeing 777,N45312,2366
559,Delta,8005,ORD,SEA,01-09-2024 07:48,01-09-2024 07:53,01-09-2024 09:48,01-09-2024 10:12,24,Air Traffic Control,TRUE,TRUE,Airbus A320,N68818,2120
560,Southwest,9665,DFW,JFK,01-09-2024 21:14,01-09-2024 21:36,01-09-2024 22:14,01-09-2024 22:33,19,Weather,FALSE,FALSE,Boeing 777,N59393,2427
561,Delta,7969,ORD,SEA,01-09-2024 00:27,01-09-2024 00:40,01-09-2024 01:27,01-09-2024 01:56,29,Air Traffic Control,TRUE,TRUE,Boeing 777,N41895,1123
562,Delta,8273,JFK,SEA,01-09-2024 11:31,01-09-2024 11:40,01-09-2024 17:31,01-09-2024 17:29,-2,,FALSE,TRUE,Airbus A320,N92275,1715
563,Southwest,5250,DFW,MIA,01-09-2024 20:32,01-09-2024 20:46,01-09-2024 22:32,01-09-2024 22:23,-9,,TRUE,FALSE,Boeing 737,N88054,1050
564,American Airlines,739,LAX,MIA,01-09-2024 18:34,01-09-2024 18:42,02-09-2024 00:34,02-09-2024 00:26,-8,,FALSE,FALSE,Airbus A320,N36829,1011
565,Delta,5031,LAX,MIA,01-09-2024 14:04,01-09-2024 14:20,01-09-2024 20:04,01-09-2024 19:56,-8,,FALSE,TRUE,Airbus A320,N38284,817
566,Delta,9665,ATL,SFO,01-09-2024 15:18,01-09-2024 15:29,01-09-2024 16:18,01-09-2024 16:21,3,Air Traffic Control,FALSE,TRUE,Boeing 777,N50070,2120
567,Delta,1113,LAX,JFK,01-09-2024 11:31,01-09-2024 11:37,01-09-2024 14:31,01-09-2024 14:42,11,Weather,FALSE,FALSE,Airbus A320,N62158,1906
568,Southwest,2335,ORD,MIA,01-09-2024 00:48,01-09-2024 00:53,01-09-2024 03:48,01-09-2024 03:47,-1,,TRUE,TRUE,Boeing 737,N34967,474
569,Delta,880,JFK,SEA,01-09-2024 22:03,01-09-2024 22:04,02-09-2024 01:03,02-09-2024 01:04,1,Maintenance,TRUE,TRUE,Boeing 737,N85985,2937
570,American Airlines,7198,ORD,JFK,01-09-2024 16:19,01-09-2024 16:38,01-09-2024 21:19,01-09-2024 21:20,1,Weather,FALSE,TRUE,Boeing 737,N60491,726
571,American Airlines,98,ATL,SEA,01-09-2024 19:14,01-09-2024 19:27,01-09-2024 21:14,01-09-2024 21:30,16,Maintenance,FALSE,FALSE,Airbus A320,N55420,1479
572,United,7856,DFW,MIA,01-09-2024 07:33,01-09-2024 07:52,01-09-2024 12:33,01-09-2024 12:27,-6,,TRUE,FALSE,Airbus A320,N76180,1032
573,United,7846,ATL,SFO,01-09-2024 20:26,01-09-2024 20:32,01-09-2024 21:26,01-09-2024 21:32,6,Weather,FALSE,TRUE,Airbus A320,N18910,1123
574,United,2500,DFW,JFK,01-09-2024 13:58,01-09-2024 14:04,01-09-2024 17:58,01-09-2024 18:16,18,Air Traffic Control,TRUE,TRUE,Airbus A320,N97473,2191
575,Southwest,7412,JFK,JFK,01-09-2024 14:44,01-09-2024 14:57,01-09-2024 19:44,01-09-2024 19:56,12,Maintenance,TRUE,FALSE,Boeing 737,N90520,2917
576,United,2692,LAX,BOS,01-09-2024 05:16,01-09-2024 05:19,01-09-2024 07:16,01-09-2024 07:21,5,Air Traffic Control,FALSE,TRUE,Boeing 737,N23850,2687
577,United,5505,ATL,MIA,01-09-2024 17:33,01-09-2024 17:58,01-09-2024 19:33,01-09-2024 19:46,13,Maintenance,TRUE,FALSE,Boeing 777,N46526,327
578,American Airlines,8081,DFW,SFO,01-09-2024 08:12,01-09-2024 08:29,01-09-2024 12:12,01-09-2024 12:12,0,,TRUE,TRUE,Boeing 737,N57415,2728
579,American Airlines,9014,ATL,SEA,01-09-2024 05:16,01-09-2024 05:40,01-09-2024 11:16,01-09-2024 11:12,-4,,TRUE,FALSE,Boeing 777,N74976,1797
580,Southwest,6279,JFK,JFK,01-09-2024 16:40,01-09-2024 16:42,01-09-2024 20:40,01-09-2024 20:35,-5,,TRUE,FALSE,Boeing 777,N17747,818
581,United,4950,JFK,SEA,01-09-2024 18:25,01-09-2024 18:40,01-09-2024 23:25,01-09-2024 23:38,13,Maintenance,FALSE,TRUE,Boeing 737,N11591,336
582,Delta,2037,DFW,JFK,01-09-2024 14:22,01-09-2024 14:52,01-09-2024 20:22,01-09-2024 20:18,-4,,TRUE,FALSE,Boeing 737,N67963,1872
583,United,3695,ORD,SEA,01-09-2024 02:12,01-09-2024 02:42,01-09-2024 07:12,01-09-2024 07:08,-4,,FALSE,TRUE,Airbus A320,N71742,1587
584,Delta,7907,ORD,SFO,01-09-2024 13:38,01-09-2024 13:56,01-09-2024 19:38,01-09-2024 19:39,1,Air Traffic Control,TRUE,FALSE,Boeing 777,N31245,1173
585,American Airlines,8698,ATL,SFO,01-09-2024 19:27,01-09-2024 19:32,01-09-2024 21:27,01-09-2024 21:40,13,Weather,FALSE,FALSE,Airbus A320,N26210,1483
586,Delta,3286,DFW,JFK,01-09-2024 04:34,01-09-2024 04:53,01-09-2024 07:34,01-09-2024 07:35,1,Weather,TRUE,FALSE,Boeing 737,N17114,375
587,United,6496,ORD,MIA,01-09-2024 11:40,01-09-2024 11:46,01-09-2024 16:40,01-09-2024 17:02,22,Weather,TRUE,TRUE,Boeing 737,N59908,1198
588,American Airlines,4819,JFK,JFK,01-09-2024 13:03,01-09-2024 13:07,01-09-2024 19:03,01-09-2024 19:31,28,Maintenance,TRUE,FALSE,Boeing 737,N59949,1942
589,United,7958,JFK,MIA,01-09-2024 18:26,01-09-2024 18:54,01-09-2024 23:26,01-09-2024 23:48,22,Air Traffic Control,TRUE,FALSE,Boeing 737,N73571,1417
590,United,801,ORD,SFO,01-09-2024 06:58,01-09-2024 07:18,01-09-2024 08:58,01-09-2024 09:28,30,Air Traffic Control,TRUE,TRUE,Boeing 737,N44391,1984
591,Southwest,2156,ORD,SFO,01-09-2024 19:43,01-09-2024 20:12,01-09-2024 23:43,01-09-2024 23:40,-3,,TRUE,FALSE,Airbus A320,N11943,1816
592,Delta,695,ORD,SEA,01-09-2024 01:21,01-09-2024 01:33,01-09-2024 05:21,01-09-2024 05:50,29,Air Traffic Control,TRUE,FALSE,Boeing 737,N35160,2908
593,Southwest,1382,DFW,MIA,01-09-2024 21:27,01-09-2024 21:47,02-09-2024 02:27,02-09-2024 02:30,3,Maintenance,TRUE,TRUE,Boeing 737,N47051,2850
594,Southwest,7944,DFW,BOS,01-09-2024 17:48,01-09-2024 17:55,01-09-2024 20:48,01-09-2024 20:47,-1,,FALSE,TRUE,Airbus A320,N96544,2369
595,Southwest,9492,JFK,MIA,01-09-2024 17:20,01-09-2024 17:29,01-09-2024 19:20,01-09-2024 19:26,6,Weather,TRUE,TRUE,Boeing 737,N91590,2314
596,American Airlines,4371,ATL,JFK,01-09-2024 19:33,01-09-2024 19:57,01-09-2024 23:33,01-09-2024 23:29,-4,,FALSE,TRUE,Boeing 777,N58188,1234
597,American Airlines,6145,LAX,MIA,01-09-2024 15:16,01-09-2024 15:35,01-09-2024 18:16,01-09-2024 18:22,6,Weather,FALSE,TRUE,Boeing 737,N33061,556
598,American Airlines,5747,LAX,SFO,01-09-2024 22:46,01-09-2024 22:50,02-09-2024 01:46,02-09-2024 01:43,-3,,FALSE,TRUE,Boeing 777,N23643,1184
599,Southwest,4169,JFK,SFO,01-09-2024 10:32,01-09-2024 10:53,01-09-2024 11:32,01-09-2024 11:51,19,Maintenance,FALSE,FALSE,Boeing 777,N54349,2837
600,Delta,1260,LAX,MIA,01-09-2024 10:26,01-09-2024 10:41,01-09-2024 11:26,01-09-2024 11:46,20,Maintenance,FALSE,FALSE,Airbus A320,N79130,2966
601,Southwest,6988,ORD,SFO,01-09-2024 07:39,01-09-2024 08:08,01-09-2024 08:39,01-09-2024 08:49,10,Maintenance,FALSE,TRUE,Boeing 777,N35318,1706
602,Delta,5211,JFK,BOS,01-09-2024 23:14,01-09-2024 23:34,02-09-2024 01:14,02-09-2024 01:32,18,Weather,FALSE,FALSE,Boeing 737,N48887,2719
603,American Airlines,9489,ORD,MIA,01-09-2024 20:50,01-09-2024 20:50,01-09-2024 22:50,01-09-2024 23:19,29,Air Traffic Control,FALSE,FALSE,Boeing 777,N99449,1693
604,Southwest,8633,LAX,SFO,01-09-2024 21:57,01-09-2024 22:19,01-09-2024 23:57,02-09-2024 00:15,18,Maintenance,TRUE,TRUE,Boeing 737,N10392,1929
605,Delta,9750,LAX,SEA,01-09-2024 15:47,01-09-2024 16:13,01-09-2024 18:47,01-09-2024 19:11,24,Maintenance,FALSE,TRUE,Boeing 737,N81537,220
606,American Airlines,725,LAX,MIA,01-09-2024 23:54,01-09-2024 23:55,02-09-2024 02:54,02-09-2024 03:12,18,Maintenance,TRUE,TRUE,Boeing 737,N40109,1126
607,American Airlines,4391,ORD,SFO,01-09-2024 02:12,01-09-2024 02:15,01-09-2024 07:12,01-09-2024 07:40,28,Weather,FALSE,FALSE,Boeing 777,N53024,2803
608,United,6178,ATL,SFO,01-09-2024 17:47,01-09-2024 18:05,01-09-2024 21:47,01-09-2024 22:04,17,Air Traffic Control,FALSE,FALSE,Boeing 737,N80829,2899
609,Southwest,3633,JFK,MIA,01-09-2024 23:55,02-09-2024 00:02,02-09-2024 04:55,02-09-2024 04:49,-6,,TRUE,FALSE,Airbus A320,N47342,2206
610,Southwest,3531,ORD,JFK,01-09-2024 13:10,01-09-2024 13:30,01-09-2024 18:10,01-09-2024 18:30,20,Maintenance,TRUE,TRUE,Boeing 777,N52196,1839
611,Delta,973,ORD,SEA,01-09-2024 18:08,01-09-2024 18:35,01-09-2024 20:08,01-09-2024 20:06,-2,,FALSE,TRUE,Airbus A320,N40733,2450
612,American Airlines,928,DFW,BOS,01-09-2024 08:53,01-09-2024 08:56,01-09-2024 13:53,01-09-2024 13:56,3,Weather,FALSE,TRUE,Airbus A320,N61347,945
613,Southwest,5367,DFW,SEA,01-09-2024 00:16,01-09-2024 00:20,01-09-2024 05:16,01-09-2024 05:21,5,Air Traffic Control,TRUE,TRUE,Boeing 777,N60516,294
614,Southwest,527,JFK,JFK,01-09-2024 21:57,01-09-2024 22:09,02-09-2024 01:57,02-09-2024 01:55,-2,,TRUE,FALSE,Airbus A320,N74671,1622
615,American Airlines,9282,DFW,MIA,01-09-2024 04:55,01-09-2024 05:12,01-09-2024 08:55,01-09-2024 09:25,30,Maintenance,TRUE,TRUE,Airbus A320,N45114,221
616,Southwest,4263,LAX,MIA,01-09-2024 15:44,01-09-2024 15:47,01-09-2024 21:44,01-09-2024 21:36,-8,,TRUE,TRUE,Boeing 737,N30637,313
617,Southwest,7558,DFW,SFO,01-09-2024 20:15,01-09-2024 20:34,02-09-2024 01:15,02-09-2024 01:22,7,Air Traffic Control,FALSE,FALSE,Boeing 737,N91055,451
618,United,6806,ORD,JFK,01-09-2024 03:50,01-09-2024 04:09,01-09-2024 09:50,01-09-2024 10:15,25,Weather,TRUE,TRUE,Airbus A320,N18851,1993
619,Delta,8285,ORD,MIA,01-09-2024 16:10,01-09-2024 16:34,01-09-2024 19:10,01-09-2024 19:30,20,Air Traffic Control,FALSE,TRUE,Boeing 737,N42794,2269
620,Southwest,2394,JFK,BOS,01-09-2024 02:29,01-09-2024 02:46,01-09-2024 03:29,01-09-2024 03:30,1,Air Traffic Control,FALSE,TRUE,Airbus A320,N60599,2283
621,American Airlines,3822,ATL,BOS,01-09-2024 00:23,01-09-2024 00:52,01-09-2024 01:23,01-09-2024 01:53,30,Maintenance,FALSE,TRUE,Boeing 777,N34589,1569
622,United,4701,ATL,BOS,01-09-2024 10:29,01-09-2024 10:30,01-09-2024 16:29,01-09-2024 16:57,28,Maintenance,TRUE,FALSE,Airbus A320,N58908,935
623,Delta,1579,JFK,SFO,01-09-2024 01:39,01-09-2024 01:41,01-09-2024 06:39,01-09-2024 06:37,-2,,FALSE,TRUE,Boeing 777,N91978,2279
624,Delta,8628,LAX,BOS,01-09-2024 18:08,01-09-2024 18:38,01-09-2024 22:08,01-09-2024 22:25,17,Maintenance,TRUE,TRUE,Boeing 737,N46598,740
625,Southwest,2377,LAX,BOS,01-09-2024 07:22,01-09-2024 07:38,01-09-2024 08:22,01-09-2024 08:26,4,Weather,FALSE,TRUE,Airbus A320,N61176,206
626,United,5527,JFK,MIA,01-09-2024 21:00,01-09-2024 21:02,01-09-2024 22:00,01-09-2024 22:27,27,Weather,FALSE,FALSE,Boeing 737,N64071,2758
627,American Airlines,2992,ATL,JFK,01-09-2024 19:30,01-09-2024 19:47,02-09-2024 00:30,02-09-2024 00:53,23,Maintenance,FALSE,FALSE,Airbus A320,N93225,2389
628,Southwest,4115,ATL,JFK,01-09-2024 05:29,01-09-2024 05:56,01-09-2024 08:29,01-09-2024 08:47,18,Weather,FALSE,FALSE,Boeing 737,N15918,2899
629,United,7089,ORD,SFO,01-09-2024 21:18,01-09-2024 21:31,02-09-2024 00:18,02-09-2024 00:31,13,Air Traffic Control,TRUE,FALSE,Airbus A320,N79486,2315
630,United,8630,ATL,JFK,01-09-2024 21:40,01-09-2024 21:47,02-09-2024 03:40,02-09-2024 03:48,8,Air Traffic Control,FALSE,TRUE,Airbus A320,N34229,955
631,United,2254,ORD,MIA,01-09-2024 09:34,01-09-2024 09:42,01-09-2024 12:34,01-09-2024 12:49,15,Air Traffic Control,TRUE,FALSE,Boeing 777,N56409,1907
632,Delta,3926,ORD,SEA,01-09-2024 09:47,01-09-2024 09:49,01-09-2024 11:47,01-09-2024 11:55,8,Air Traffic Control,FALSE,TRUE,Boeing 737,N26764,429
633,Southwest,4917,ATL,MIA,01-09-2024 17:20,01-09-2024 17:47,01-09-2024 19:20,01-09-2024 19:46,26,Maintenance,TRUE,FALSE,Airbus A320,N66590,2454
634,Southwest,4438,JFK,MIA,01-09-2024 15:24,01-09-2024 15:32,01-09-2024 16:24,01-09-2024 16:17,-7,,TRUE,FALSE,Boeing 777,N40956,1277
635,Delta,4112,ORD,BOS,01-09-2024 05:21,01-09-2024 05:48,01-09-2024 07:21,01-09-2024 07:18,-3,,FALSE,TRUE,Airbus A320,N83308,1570
636,Southwest,5458,ORD,BOS,01-09-2024 22:20,01-09-2024 22:29,02-09-2024 04:20,02-09-2024 04:38,18,Weather,TRUE,FALSE,Boeing 737,N78579,242
